nombre_res,nro_pag,tipo_doc,tokens,prob_tópico,tópico
HCU-148-18.pdf,1,Resoluciones HCU,"['reglamento', 'régimen', 'académico', 'docente', 'sistema', 'boliviano', 'aprobado', 'congreso', 'nacional', 'universidades', 'establecer', 'otorgo', 'distinción', 'docente', 'emérito', 'docente', 'alcanzar', 'máximo', 'escalafón', 'solicitud', 'hacer', 'merecedor', 'distinción', 'servicio', 'académico', 'científico', 'trascendental', 'importancia', 'prestado', 'sistema', 'boliviano', 'acuerdo', 'reglamentación', 'interno', 'dicho', 'distinción', 'plasmar', 'título', 'entregar', 'él', 'acto', 'solemne', 'reglamento', 'docente', 'emérito', 'aprobado', 'definir', 'docente', 'emérito', 'reconocimiento', 'proceso', 'selección', 'mismo', 'conmemoración', 'maestro', 'recordar', 'otorgo', 'distinción', 'docente', 'emérito', 'señor', 'docente', 'casa', 'estudios', 'superior', 'cumplir', 'requisito', 'previsto', 'reglamento', 'régimen', 'académico', 'docente', 'reglamento', 'docente', 'emérito', 'justo', 'reconocimiento', 'meritorio', 'trayectoria', 'académico', 'científico', 'consideración', 'caso', 'comprometido', 'labor', 'educación', 'superior', 'desarrollado', 'favor', 'comunidad', 'universitario', 'determinado', 'emitir', 'presente', 'resuelve', 'artículo', 'único', 'otorgar', 'distinción', 'docente', 'emérito', 'docente', 'carrera', 'físico', 'dependiente', 'justo', 'reconocimiento', 'trayectoria', 'académico', 'dentro', 'requisito', 'previsto', 'norma', 'vigente', 'secretario']",0.88940626,2
HCU-148-20.pdf,1,Resoluciones HCU,"['determina', 'designar', 'jorge', 'director', 'carrera', 'químico', 'dependiente', 'partir', 'lapso', 'dia', 'designación', 'nuevo', 'director', 'titular', 'carrera', 'tomado', 'conocimiento', 'nota', 'decanato', 'enviado', 'adrián', 'rico', 'solicitar', 'consideración', 'señalado', 'argumentar', 'mediante', 'aprobar', 'vacación', 'favor', 'luis', 'escobar', 'director', 'químico', 'partir', 'razón', 'estrictamente', 'personal', 'marco', 'normativo', 'universitario', 'docente', 'orden', 'realizado', 'consulta', 'docente', 'carrera', 'químico', 'manifestado', 'jorge', 'aceptación', 'asumir', 'cargo', 'director', 'interino', 'conforme', 'luis', 'escobar', 'gestión', 'director', 'consideración', 'caso', 'determinado', 'dictar', 'presente', 'resuelve', 'artículo', 'primero', 'designar', 'carácter', 'regularización', 'jorge', 'director', 'carrera', 'químico', 'dependiente', 'partir', 'lapso', 'día', 'designación', 'nuevo', 'director', 'titular', 'artículo', 'segundo', 'instruir', 'departamento', 'personal', 'docente', 'emitir', 'respectivo', 'memorándum', 'designación', 'favor', 'jorge']",0.8592758,3
HCU-149-18.pdf,1,Resoluciones HCU,"['reglamento', 'régimen', 'académico', 'docente', 'sistema', 'boliviano', 'aprobado', 'congreso', 'nacional', 'universidades', 'establecer', 'otorgo', 'distinción', 'docente', 'docente', 'alcanzar', 'máximo', 'categoría', 'escalafón', 'solicitud', 'hacer', 'merecedor', 'distinción', 'servicio', 'académico', 'trascendental', 'importancia', 'prestado', 'sistema', 'boliviano', 'acuerdo', 'reglamentación', 'interno', 'dicho', 'distinción', 'plasmar', 'título', 'entregar', 'él', 'acto', 'solemne', 'reglamento', 'docente', 'emérito', 'aprobado', 'definir', 'categoría', 'docente', 'emérito', 'reconocimiento', 'proceso', 'selección', 'mismo', 'conmemoración', 'maestro', 'recordar', 'otorgo', 'distinción', 'docente', 'emérito', 'señor', 'docente', 'casa', 'estudios', 'superior', 'cumplir', 'requisito', 'previsto', 'reglamento', 'régimen', 'académico', 'docente', 'reglamento', 'docente', 'emérito', 'justo', 'reconocimiento', 'meritorio', 'trayectoria', 'académico', 'consideración', 'caso', 'comprometido', 'labor', 'educación', 'superior', 'desarrollado', 'diego', 'ignacio', 'favor', 'comunidad', 'universitario', 'determinado', 'emitir', 'presente', 'resuelve', 'artículo', 'único', 'otorgar', 'distinción', 'docente', 'emérito', 'diego', 'ignacio', 'docente', 'carrera', 'físico', 'dependiente', 'justo', 'reconocimiento', 'trayectoria', 'académico', 'científico', 'dentro', 'cumplir', 'requisito', 'previsto', 'norma', 'vigente']",0.892128,2
HCU-150-13.pdf,5,Resoluciones HCU,"['tomado', 'conocimiento', 'nota', 'enviado', 'monte', 'vicerrector', 'presidente', 'ejercicio', 'académico', 'comunicar', 'académico', 'plenaria', 'curso', 'considerado', 'procedente', 'informe', 'trabajo', 'comisión', 'cargo', 'revisión', 'propuesto', 'reglamento', 'interno', 'préstamo', 'material', 'bibliográfico', 'especializado', 'carrera', 'estadístico', 'reglamento', 'interno', 'préstamo', 'material', 'bibliográfico', 'especializado', 'carrera', 'estadístico', 'mismo', 'constar', 'capitulo', 'artículo', 'objetivo', 'principal', 'biblioteca', 'especializado', 'carrera', 'apoyar', 'coadyuvar', 'proceso', 'formación', 'futuro', 'profesional', 'procurar', 'excelencia', 'académico', 'disponer', 'propósito', 'recurso', 'electrónico', 'consideración', 'casar', 'recomendación', 'académico', 'resuelto', 'dictar', 'presente', 'resuelve', 'artículo', 'primero', 'homologar', 'reglamento', 'interno', 'préstamo', 'material', 'bibliográfico', 'especializado', 'carrera', 'estadístico', 'dependiente', 'unidad', 'académico', 'capitulo', 'artículo', 'cuyo', 'documento', 'original', 'formar', 'parte', 'presente', 'segundo', 'encomendar', 'carrera', 'estadístico', 'dependiente', 'amplio', 'difusión', 'mencionado', 'reglamento', 'comunidad', 'docente', 'estudiantil', 'unidad', 'académico', 'rectorar', 'germán', 'arroyo', 'reglamento', 'interno', 'préstamo', 'material', 'bibliográfico', 'especializado', 'carrera', 'estadístico', 'introducción', 'objetivo', 'principal', 'biblioteca', 'especializado', 'carrera', 'apoyar', 'coadyuvar', 'proceso', 'formación', 'futuro', 'procurar', 'excelencia', 'académico', 'disponer', 'propósito', 'recurso', 'electrónico', 'capitular', 'disposición', 'general', 'presente', 'reglamento', 'préstamo', 'carácter', 'general', 'derechos', 'obligación', 'carrera', 'capitulo', 'usuario', 'artículo', 'considerar', 'usuario', 'siguiente', 'miembro', 'docente', 'cumplir', 'función', 'diferente', 'facultad', 'carrera', 'matriculado', 'estudiante', 'egresado', 'preparar', 'tesis', 'proyecto', 'grado', 'trabajo', 'estudiante', 'postgrado', 'investigador', 'procedencia', 'presentación', 'papeleta', 'inscripción', 'carnet', 'identidad', 'capitulo', 'recurso', 'artículo', 'recurso', 'bibliográfico', 'recurso', 'bibliográfico', 'documental', 'equipo', 'servicio', 'informativo', 'debidamente', 'inventariado', 'propiedad', 'especializado', 'carrera', 'considerar', 'recurso', 'informativo', 'material', 'documental', 'artículo', 'recurso', 'bibliográfico', 'clasificar', 'documento', 'bibliográfico', 'libro', 'revista', 'folleto', 'periódico', 'tesis', 'grado', 'impreso', 'manuscrito', 'documento', 'gráfico', 'grabado', 'mapas', 'plano', 'lamina', 'dibujo', 'partitura', 'musical', 'documento', 'electrónico', 'texto', 'digitalizada', 'artículo', 'material', 'bibliográfico', 'señalado', 'organizado', 'sistemáticamente', 'conformar', 'siguiente', 'colección', 'libro', 'nacional', 'extranjero', 'obra', 'referencia', 'diccionarios', 'enciclopedia', 'guia', 'publicación', 'periódico', 'publicación', 'seriada', 'mapoteca', 'tesis', 'grado', 'publicación', 'institucional', 'capitulo', 'servicio', 'artículo', 'biblioteca', 'especializado', 'carrera', 'disponer', 'siguiente', 'servicio', 'coadyuvar', 'estudio', 'investigación', 'docente', 'estudiante', 'servicio', 'consultar', 'sala', 'material', 'constituir', 'patrimonio', 'bibliográfico', 'susceptible', 'préstamo', 'disposición', 'usuario', 'consultar', 'salo', 'servicio', 'domicilio', 'patrimonio', 'bibliográfico', 'poder', 'facilitado', 'tiempo', 'determinado', 'domicilio', 'excepción', 'detallo', 'servicio', 'referencia', 'consistir', 'servicio', 'orientación', 'lector', 'diverso', 'tema', 'fuente', 'diccionarios', 'enciclopedia', 'compendio', 'estadístico', 'diccionario', 'estadístico', 'poder', 'consultar', 'sala', 'servicio', 'orientación', 'poder', 'desarrollar', 'él', 'siguiente', 'modalidad', 'mediante', 'guia', 'profesional', 'información', 'instrucción', 'ocasional', 'acerca', 'apropiado', 'lograr', 'máximo', 'aprovechamiento', 'material', 'bibliográfico', 'mediante', 'información', 'directo', 'usuario', 'servicio', 'sección', 'poseer', 'dentro', 'fondo', 'bibliográfico', 'revista', 'periódico', 'publicación', 'seriada', 'préstamo', 'realizar', 'exclusivamente', 'sala', 'servicio', 'recurso', 'acceso', 'biblioteca', 'editorial', 'virtual', 'información', 'técnico', 'mediante', 'proyecto', 'nacional', 'internacional', 'peri', 'servicio', 'digitalizado', 'digitalización', 'trabajo', 'producción', 'institucional', 'proyecto', 'investigación', 'docente', 'capitulo', 'control', 'material', 'artículo', 'préstamo', 'bibliográfico', 'realizar', 'siguiente', 'modalidad', 'préstamo', 'sala', 'préstamo', 'domicilio', 'ambos', 'modalidad', 'usuario', 'solicitar', 'préstamo', 'material', 'bibliográfico', 'deber', 'henar', 'correctamente', 'papeleta', 'préstamo', 'artículo', 'préstamo', 'material', 'bibliográfico', 'permitido', 'domicilio', 'solamente', 'estudiante', 'pregrado', 'postgrado', 'docente', 'carrera', 'lapso', 'hora', 'artículo', 'acuerdo', 'característico', 'material', 'restricción', 'preciso', 'prestar', 'domicilio', 'siguiente', 'material', 'bibliográfico', 'colección', 'constituido', 'volumen', 'tomo', 'ejemplar', 'único', 'material', 'enciclopedia', 'diccionario', 'anuario', 'guias', 'tesis', 'grado', 'trabajo', 'dirigido', 'material', 'audiovisual', 'videos', 'material', 'especial', 'mapa', 'capitulo', 'condición', 'todo', 'solicitud', 'préstamo', 'personal', 'atender', 'solicitud', 'lector', 'presentar', 'documento', 'identificación', 'prestar', 'material', 'bibliográfico', 'lector', 'usuario', 'obtenido', 'préstamo', 'material', 'bibliográfico', 'responsable', 'deterioro', 'raspadura', 'daño', 'poder', 'sufrir', 'mismo', 'usuario', 'obligación', 'anunciar', 'pérdida', 'documento', 'diferente', 'biblioteca', 'capitulo', 'requisito', 'requisito', 'atención', 'material', 'bibliográfico', 'estudiante', 'universitario', 'presentación', 'identidad', 'matriculo', 'original', 'vigente', 'docente', 'presentación', 'identidad', 'papeleta', 'pago', 'último', 'estudiante', 'titulado', 'presentación', 'identidad', 'certificado', 'culminación', 'estudios', 'original', 'fotocopia', 'estudiante', 'postgrado', 'presentación', 'identidad', 'documento', 'estudio', 'superior', 'investigador', 'presentación', 'identidad', 'documento', 'condición', 'investigador', 'funcionarios', 'presentación', 'identidad', 'papeleta', 'pago', 'último', 'capitulo', 'falta', 'sanción', 'artículo', 'incumplimiento', 'dispuesto', 'artículo', 'precedente', 'constituir', 'falta', 'ser', 'frecuente', 'demoro', 'devolución', 'material', 'prestado', 'domicilio', 'plazo', 'determinado', 'primero', 'incumplimiento', 'devolución', 'materia', 'bibliográfico', 'sanción', 'suspensión', 'día', 'segundo', 'día', 'tercero', 'día', 'extracción', 'material', 'bibliográfico', 'sala', 'lectura', 'material', 'autorización', 'bibliotecario', 'deteriorar', 'daño', 'material', 'bibliográfico', 'mutilación', 'considerar', 'acto', 'irresponsable', 'atentatorio', 'bienes', 'institución', 'deber', 'responsable', 'acto', 'devolver', 'manera', 'obligatorio', 'material', 'bibliográfico', 'buena', 'condición', 'día', 'documento', 'ajeno', 'fraguado', 'suplantación', 'firma', 'actitud', 'incorrecto', 'reñido', 'moral', 'buena', 'costumbre', 'alterar', 'orden', 'respeto', 'sala', 'caso', 'previsto', 'presente', 'reglamento', 'resuelto', 'director', 'caso', 'carrera', 'previo', 'informe', 'bibliotecario', 'sanción', 'sanción', 'falto', 'poder', 'consistir', 'suspensión', 'privación', 'información', 'tiempo', 'determinado', 'indefinido', 'acuerdo', 'gravedad', 'gravedad', 'faltar', 'contención', 'matrícula', 'universitario', 'aplicable', 'inciso', 'reposición', 'obligatorio', 'material', 'deteriorado', 'plazo', 'dia', 'caso', 'mutilación', 'falto', 'tipificar', 'él', 'grave', 'objeto', 'proceso', 'dado', 'tres', 'dia', 'trece', 'año', 'salón', 'honor', 'central']",0.8696367,0
HCU-150-18.pdf,1,Resoluciones HCU,"['reglamento', 'régimen', 'académico', 'docente', 'sistema', 'boliviano', 'aprobado', 'congreso', 'nacional', 'universidades', 'establecer', 'otorgo', 'distinción', 'docente', 'emérito', 'docente', 'alcanzar', 'máximo', 'categoría', 'escalafón', 'ilustre', 'solicitud', 'hacer', 'merecedor', 'distinción', 'servicio', 'académico', 'científico', 'trascendental', 'importancia', 'prestado', 'sistema', 'boliviano', 'acuerdo', 'reglamentación', 'interno', 'dicho', 'distinción', 'plasmar', 'título', 'entregar', 'él', 'acto', 'solemne', 'reglamento', 'docente', 'emérito', 'aprobado', 'definir', 'docente', 'emérito', 'reconocimiento', 'proceso', 'selección', 'mismo', 'conmemoración', 'maestro', 'recordar', 'otorgo', 'distinción', 'docente', 'emérito', 'señor', 'docente', 'casa', 'estudios', 'superior', 'cumplir', 'requisito', 'previsto', 'reglamento', 'régimen', 'académico', 'docente', 'reglamento', 'docente', 'emérito', 'justo', 'reconocimiento', 'meritorio', 'trayectoria', 'académico', 'consideración', 'caso', 'comprometido', 'labor', 'educación', 'superior', 'desarrollado', 'favor', 'comunidad', 'universitario', 'determinado', 'emitir', 'presente', 'resuelve', 'artículo', 'único', 'otorgar', 'distinción', 'docente', 'emérito', 'docente', 'carrera', 'informático', 'dependiente', 'justo', 'reconocimiento', 'trayectoria', 'académico', 'robar', 'rectora']",0.8891184,2
HCU-151-18.pdf,1,Resoluciones HCU,"['reglamento', 'régimen', 'académico', 'docente', 'sistema', 'boliviano', 'aprobado', 'congreso', 'nacional', 'universidades', 'artículo', 'establecer', 'otorgo', 'distinción', 'docente', 'emérito', 'docente', 'alcanzar', 'máximo', 'categoría', 'escalafón', 'ilustre', 'solicitud', 'hacer', 'merecedor', 'distinción', 'servicio', 'académico', 'trascendental', 'importancia', 'prestado', 'sistema', 'boliviano', 'acuerdo', 'reglamentación', 'interno', 'dicho', 'distinción', 'plasmar', 'titulo', 'entregar', 'él', 'acto', 'solemne', 'reglamento', 'docente', 'emérito', 'aprobado', 'definir', 'categoría', 'docente', 'emérito', 'reconocimiento', 'proceso', 'selección', 'mismo', 'conmemoración', 'maestro', 'recordar', 'otorgo', 'distinción', 'docente', 'emérito', 'señor', 'docente', 'casa', 'estudios', 'superior', 'cumplir', 'requisito', 'previsto', 'reglamento', 'régimen', 'académico', 'docente', 'reglamento', 'docente', 'emérito', 'justo', 'reconocimiento', 'meritorio', 'trayectoria', 'académico', 'científico', 'consideración', 'caso', 'comprometido', 'labor', 'educación', 'superior', 'desarrollado', 'escalante', 'favor', 'comunidad', 'universitario', 'determinado', 'emitir', 'presente', 'resuelve', 'artículo', 'único', 'otorgar', 'distinción', 'docente', 'emérito', 'escalante', 'docente', 'carrera', 'informático', 'dependiente', 'justo', 'reconocimiento', 'trayectoria', 'académico', 'científico', 'dentro', 'cumplir', 'requisito', 'previsto']",0.89039993,2
HCU-152-18.pdf,1,Resoluciones HCU,"['reglamento', 'régimen', 'académico', 'docente', 'sistema', 'boliviano', 'aprobado', 'congreso', 'nacional', 'universidades', 'artículo', 'establecer', 'otorgo', 'distinción', 'docente', 'emérito', 'docente', 'alcanzar', 'máximo', 'escalafón', 'ilustre', 'solicitud', 'hacer', 'merecedor', 'distinción', 'servicio', 'académico', 'científico', 'trascendental', 'importancia', 'prestado', 'sistema', 'boliviano', 'acuerdo', 'reglamentación', 'interno', 'dicho', 'distinción', 'plasmar', 'titulo', 'entregar', 'él', 'acto', 'solemne', 'reglamento', 'docente', 'emérito', 'aprobado', 'definir', 'docente', 'emérito', 'reconocimiento', 'proceso', 'selección', 'mismo', 'conmemoración', 'maestro', 'recordar', 'otorgo', 'distinción', 'docente', 'emérito', 'señor', 'docente', 'casa', 'estudios', 'superior', 'cumplir', 'requisito', 'previsto', 'reglamento', 'régimen', 'académico', 'docente', 'reglamento', 'docente', 'emérito', 'justo', 'reconocimiento', 'meritorio', 'trayectoria', 'académico', 'consideración', 'caso', 'comprometido', 'labor', 'educación', 'superior', 'desarrollado', 'favor', 'comunidad', 'universitario', 'determinado', 'emitir', 'presente', 'resuelve', 'artículo', 'único', 'otorgar', 'distinción', 'docente', 'emérito', 'docente', 'carrera', 'informático', 'dependiente', 'justo', 'reconocimiento', 'trayectoria', 'académico', 'dentro', 'requisito', 'previsto', 'norma', 'vigente', 'secretar']",0.89123535,2
HCU-152-19.pdf,1,Resoluciones HCU,"['tomado', 'conocimiento', 'nota', 'enviado', 'josé', 'secretario', 'académico', 'triarte', 'vicerrector', 'presidente', 'académico', 'través', 'señalar', 'atención', 'constante', 'reclamo', 'proceso', 'selección', 'docente', 'mediante', 'impugnación', 'presentado', 'instancia', 'universitario', 'plenario', 'presente', 'considerado', 'pertinente', 'suspender', 'todo', 'convocatoria', 'docente', 'contratado', 'interino', 'gestión', 'detallar', 'continuación', 'anomalía', 'denunciado', 'facultad', 'carrera', 'informático', 'humanidades', 'educación', 'carrera', 'idioma', 'económico', 'financiero', 'carrero', 'administración', 'empresa', 'social', 'trabajo', 'social', 'arquitectura', 'diseño', 'urbanismo', 'carrero', 'carrero', 'ingeniería', 'electrónico', 'tecnología', 'materia', 'básico', 'asimismo', 'señalar', 'objeto', 'perjudicar', 'normal', 'desarrollo', 'actividad', 'académico', 'docente', 'designado', 'deber', 'considerar', 'categoría', 'invitado', 'periodo', 'académico', 'convocado', 'semestral', 'anual', 'según', 'corresponder', 'consideración', 'caso', 'determinado', 'emitir', 'presente', 'resuelve', 'artículo', 'primero', 'aprobar', 'suspensión', 'convocatoria', 'gestión', 'docente', 'contratado', 'interino', 'anomalía', 'denunciado', 'facultad', 'carrera', 'informático', 'humanidades', 'educación', 'carrero', 'idioma', 'económico', 'financiero', 'carrero', 'administración', 'empresa', 'social', 'trabajo', 'social', 'arquitectura', 'diseño', 'urbanismo', 'carrero', 'carrera', 'electrónico', 'tecnología', 'materia', 'básico', 'artículo', 'segundo', 'determinar', 'docente', 'designado', 'deber', 'considerar', 'categoría', 'invitado', 'periodo', 'académico', 'convocado', 'semestral', 'anual', 'según', 'corresponder', 'artículo', 'tercero', 'instruir', 'unidad', 'académico', 'administrativo', 'corresponder', 'cumplimiento', 'presente', 'comuníquese']",0.77759916,0
HCU-153-10.pdf,1,Resoluciones HCU,"['reunido', 'tomado', 'conocimiento', 'nota', 'enviado', 'castro', 'vicerrector', 'presidente', 'canse', 'académico', 'intermedio', 'comunicar', 'ario', 'reunido', 'plenaria', 'presente', 'recomendado', 'aprobar', 'reglamento', 'interno', 'académico', 'geológico', 'comisión', 'régimen', 'docente', 'estudiantil', 'revisión', 'reglamento', 'propuesto', 'aprobación', 'ser', 'mediante', 'geológica', 'encontrar', 'enmarcado', 'dentro', 'universitario', 'tramite', 'aprobación', 'casar', 'dictar', 'presente', 'recomendación', 'resuelve', 'artículo', 'primero', 'aprobar', 'reglamento', 'interno', 'académico', 'geológico', 'cuyo', 'documento', 'original', 'formar', 'parte', 'presente', 'artículo', 'segundo', 'encomendar', 'geológico', 'amplio', 'difusión', 'comunidad', 'idad', 'académico', 'comuníquese', 'cuevas', 'secretario', 'general']",0.86578345,0
HCU-153-18.pdf,1,Resoluciones HCU,"['reglamento', 'régimen', 'académico', 'docente', 'sistema', 'boliviano', 'aprobado', 'congreso', 'nacional', 'universidades', 'establecer', 'distinción', 'docente', 'emérito', 'docente', 'alcanzar', 'máximo', 'categoría', 'escalafón', 'ilustre', 'solicitud', 'hacer', 'merecedor', 'distinción', 'servicio', 'académico', 'trascendental', 'importancia', 'prestado', 'sistema', 'boliviano', 'acuerdo', 'reglamentación', 'interno', 'dicho', 'distinción', 'plasmar', 'título', 'entregar', 'él', 'acto', 'solemne', 'reglamento', 'docente', 'emérito', 'aprobado', 'definir', 'categoría', 'docente', 'emérito', 'reconocimiento', 'proceso', 'selección', 'mismo', 'conmemoración', 'maestro', 'recordar', 'otorgo', 'distinción', 'docente', 'emérito', 'señor', 'docente', 'casa', 'estudios', 'superior', 'cumplir', 'requisito', 'previsto', 'reglamento', 'régimen', 'académico', 'docente', 'reglamento', 'docente', 'emérito', 'justo', 'reconocimiento', 'meritorio', 'trayectoria', 'académico', 'científico', 'consideración', 'caso', 'comprometido', 'labor', 'educación', 'superior', 'desarrollado', 'favor', 'comunidad', 'universitario', 'determinado', 'emitir', 'presente', 'resuelve', 'artículo', 'único', 'otorgar', 'distinción', 'docente', 'emérito', 'docente', 'instituto', 'investigación', 'ecología', 'dependiente', 'carrera', 'justo', 'trayectoria', 'académico', 'científico', 'dentro', 'haber', 'cumplir', 'previsto', 'norma', 'vigente', 'secreto']",0.89412653,2
HCU-153-21.pdf,1,Resoluciones HCU,"['conceder', 'licencia', 'partir', 'juan', 'delegado', 'estudiantil', 'titular', 'participar', 'proceso', 'concurso', 'mérito', 'competencia', 'dentro', 'segundo', 'convocatoria', 'auxiliar', 'carrera', 'informático', 'dependiente', 'tomado', 'conocimiento', 'solicitud', 'verbal', 'juan', 'modifique', 'señalado', 'argumentar', 'licencia', 'pedido', 'tema', 'relacionado', 'nota', 'adjunto', 'hoja', 'juan', 'delegado', 'estudiantil', 'señalar', 'presentar', 'segundo', 'convocatoria', 'auxiliar', 'carrera', 'informático', 'consecuencia', 'pedir', 'permiso', 'licencia', 'tema', 'relacionado', 'mientras', 'durar', 'proceso', 'convocatorio', 'prever', 'artículo', 'tercero', 'delegado', 'docente', 'estudiante', 'participar', 'convocatoria', 'deber', 'solicitar', 'licencia', 'proceso', 'mismo', 'consejo', 'corresponder', 'respecto', 'ratifica', 'aclarar', 'licencia', 'solicitar', 'docente', 'estudiante', 'deber', 'convocatoria', 'solo', 'trate', 'caso', 'particular', 'determinación', 'ratificado', 'resolución', 'citado', 'resolución', 'establecer', 'licencia', 'solicitado', 'docente', 'estudiante', 'deber', 'convocatoria', 'tratar', 'caso', 'particular', 'consideración', 'caso', 'determinado', 'emitir', 'presente', 'resuelve', 'artículo', 'único', 'modificar', 'acuerdo', 'seguir', 'otorgar', 'licencia', 'juan', 'delegado', 'estudiantil', 'considerar', 'relacionado', 'tiempo', 'durar', 'convocatorio', 'auxiliar', 'carrera', 'comuníquese', 'maría', 'parejo', 'tejo', 'pedro', 'pinto', 'guerrero', 'secretario', 'general']",0.75785244,0
HCU-154-2022.pdf,1,Resoluciones HCU,"['propuesta', 'presentado', 'académico', 'regulación', 'número', 'estudiante', 'materia', 'acuerdo', 'siguiente', 'detalle', 'estudiante', 'mínimo', 'materia', 'tomado', 'conocimiento', 'nota', 'enviado', 'calderón', 'secretario', 'académico', 'moreno', 'presidente', 'académico', 'señalar', 'plenario', 'considerar', 'nota', 'decano', 'solicitar', 'aprobación', 'excepcionalidad', 'aperturar', 'paralelo', 'número', 'estudiante', 'inscrito', 'materia', 'carrera', 'informático', 'matemático', 'autoridad', 'facultativo', 'argumentar', 'objetivo', 'aperturar', 'nuevo', 'paralelo', 'perjudicar', 'estudiante', 'carrera', 'señalada', 'todo', 'número', 'inscrito', 'reducido', 'dicho', 'efecto', 'adjunto', 'resolución', 'informático', 'sistema', 'experto', 'paralelo', 'estadístico', 'introducción', 'probabilidad', 'probabilidad', 'matemático', 'juegos', 'modelo', 'matemático', 'académico', 'luego', 'análisis', 'correspondiente', 'trámite', 'declarar', 'procedente', 'recomendar', 'aprobación', 'consideración', 'caso', 'determinado', 'dictar', 'presente', 'resolver', 'artículo', 'único', 'aprobar', 'excepcionalidad', 'aperturar', 'paralelos', 'número', 'mínimo', 'estudiante', 'inscrito', 'materia', 'carrera', 'informático', 'estadístico', 'matemático', 'dependiente', 'acuerdo', 'detalle', 'carrera', 'mínimo', 'asignatura', 'estudiante', 'informático', 'sistema', 'experto', 'paralelo', 'introducción', 'probabilidad', 'matemático', 'probabilidad', 'estadístico', 'teoría', 'juegos', 'modelo', 'matemático', 'terca', 'centella', 'secretario', 'general']",0.79144925,0
HCU-155-10.pdf,1,Resoluciones HCU,"['ampliación', 'presupuesto', 'obro', 'fase', 'observatorio', 'mediante', 'contrato', 'adjudico', 'empresa', 'constructor', 'realización', 'obro', 'astrofísico', 'far', 'observatorio', 'cota', 'coto', 'departamento', 'infraestructura', 'presentado', 'fondo', 'adicional', 'obro', 'construcción', 'conjunto', 'astrofísico', 'far', 'cota', 'coto', 'total', 'ejecución', 'rato', 'mediante', 'cambio', 'monto', 'creación', 'adicional', 'total', 'equivalente', 'respectivamente', 'moni', 'contrato', 'acuerdo', 'certificación', 'departamento', 'presupuesto', 'planificación', 'financiero', 'establecer', 'total', 'obra', 'conjunto', 'astrofísico', 'far', 'observatorio', 'cota', 'poder', 'atender', 'emisión', 'autorizar', 'incremento', 'obra', 'recurso', 'cargo', 'inversión', 'gestión', 'ario', 'certificación', 'presupuestario', 'no0192010', 'comisión', 'infraestructura', 'dictar', 'presente', 'resuelve', 'artículo', 'primero', 'aprobar', '5cremento', 'presupuesto', 'obra', 'conjunto', 'astrofísico', 'far', 'observatorio', 'cota', 'coto', 'realización', 'contrato', 'modificatorio', 'recurso', 'cargo', 'inversión', 'marco', 'disponer', 'recurso', 'proyecto', 'ejecutado', 'artículo', 'segundo', 'dirección', 'administrativo', 'financiero', 'coordinación', 'cumplimiento', 'presente', 'breve', 'tiempo', 'posible', 'cueva', 'rector', 'secretario', 'general']",0.87245435,0
HCU-155-13.pdf,1,Resoluciones HCU,"['tomado', 'conocimiento', 'noto', 'enviado', 'españa', 'vicerrector', 'presidente', 'académico', 'mediante', 'comunicar', 'plenario', 'curso', 'considerar', 'procedente', 'homologación', 'efectuado', 'verificación', 'respaldo', 'trámite', 'explicación', 'realizado', 'moreno', 'beneficiario', 'necesidad', 'contar', 'parte', 'proceso', 'administrativo', 'poder', 'acceder', 'modalidad', 'graduación', 'atención', 'nota', 'consuelo', 'moreno', 'presidenta', 'mediante', 'remite', 'referido', 'autorización', 'dirección', 'carrero', 'proceder', 'carácter', 'regularización', 'continuidad', 'trámite', 'obtención', 'certificado', 'nota', 'aquel', 'estudiante', 'egresado', 'diferente', 'plan', 'estudio', 'anterior', 'estudiar', 'poder', 'acceder', 'modalidad', 'graduación', 'describir', 'plan', 'estudio', 'octavo', 'semestre', 'trabajo', 'grado', 'todo', 'modalidad', 'graduación', 'excelencia', 'académico', 'tesis', 'trabajar', 'dirigido', 'examen', 'grado', 'consideración', 'casar', 'recomendación', 'académico', 'resuelto', 'dictar', 'presente', 'resuelve', 'artículo', 'primero', 'homologar', 'resuelve', 'siguiente', 'artículo', 'primero', 'autorizar', 'dirección', 'carrera', 'estadístico', 'proceder', 'carácter', 'regularización', 'continuidad', 'trámite', 'obtención', 'certificado', 'nota', 'aquel', 'estudiante', 'egresado', 'diferente', 'plan', 'estudio', 'anterior', 'estudiar', 'poder', 'acceder', 'modalidad', 'graduación', 'describir', 'plan', 'estudios', 'octavo', 'semestre', 'trabajo', 'grado', 'todo', 'modalidad', 'graduación', 'excelencia', 'académico', 'tesis', 'trabajar', 'dirigido', 'examen', 'grado', 'artículo', 'segundo', 'instruir', 'instancia', 'correspondiente', 'fiel', 'cumplimiento', 'presente', 'arroyo', 'general']",0.88799095,0
